,codgeo,total_maisons,rga_1945_1975_faible,rga_1945_1975_moyen,rga_1945_1975_nul,rga_1945_1975_fort,rga_1976_2020_faible,rga_1976_2020_moyen,rga_1976_2020_nul,rga_1976_2020_fort,rga_post2020_faible,rga_post2020_moyen,rga_post2020_nul,rga_post2020_fort,rga_pre1945_faible,rga_pre1945_moyen,rga_pre1945_nul,rga_pre1945_fort,rga_unk_faible,rga_unk_moyen,rga_unk_nul,rga_unk_fort,tri_nul_nul,tri_t01_faible,tri_t01_fort,tri_t01_moyen,tri_t02_faible,tri_t02_fort,tri_t02_moyen,tri_t03_faible,tri_t03_fort,tri_t03_moyen,rga_score,tri_score
28460,72170,107,3,0,0,0,10,1,0,0,1,0,0,0,80,12,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0.1588785046728972,0.0
28461,72171,71,1,5,2,1,1,6,1,2,0,0,0,0,13,20,0,19,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0.971830985915493,0.0
28462,72172,631,0,95,0,5,0,323,0,4,0,17,0,0,0,142,1,44,0,0,0,0,631,0,0,0,0,0,0,0,0,0,3.1061806656101427,0.0
28463,72173,601,0,51,1,0,2,317,1,0,0,10,1,0,1,212,5,0,0,0,0,0,601,0,0,0,0,0,0,0,0,0,2.894342762063228,0.0
28464,72174,61,0,5,0,1,0,6,0,0,0,1,0,0,0,39,1,8,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0.819672131147541,0.0
28465,72175,860,50,32,0,11,169,40,0,15,5,3,0,1,233,217,2,77,4,1,0,0,860,0,0,0,0,0,0,0,0,0,0.8069767441860465,0.0
28466,72176,1997,341,34,0,0,527,92,1,0,5,3,0,0,662,314,8,5,4,1,0,0,1997,0,0,0,0,0,0,0,0,0,0.6271907861792689,0.0
28467,72177,169,3,3,0,0,25,5,1,0,0,0,0,0,42,89,1,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0.34911242603550297,0.0
28468,72178,109,0,4,0,0,0,13,0,0,0,0,0,0,0,91,1,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0.6880733944954128,0.0
28469,72179,910,2,165,0,4,4,228,0,5,0,3,0,0,18,464,1,14,0,2,0,0,910,0,0,0,0,0,0,0,0,0,1.7967032967032968,0.0
28470,72180,2017,107,205,0,0,65,489,1,0,0,8,0,0,527,591,0,0,20,4,0,0,2017,0,0,0,0,0,0,0,0,0,1.5349529003470501,0.0
28471,72181,32413,3706,6641,9,762,1993,4284,26,1088,97,155,6,11,7669,5225,25,575,60,76,0,5,25540,4610,314,1949,0,0,0,0,0,0,1.7600808317650325,0.37105482368185605
28472,72182,805,0,39,0,34,1,101,0,132,0,4,0,11,3,283,5,192,0,0,0,0,805,0,0,0,0,0,0,0,0,0,2.6813664596273292,0.0
28473,72183,611,18,43,0,0,55,92,0,0,2,1,0,0,55,341,1,2,0,1,0,0,611,0,0,0,0,0,0,0,0,0,1.039279869067103,0.0
28474,72184,173,0,10,0,0,0,87,0,0,0,3,0,0,7,65,0,0,0,1,0,0,173,0,0,0,0,0,0,0,0,0,2.7023121387283235,0.0
28475,72185,315,2,2,0,3,2,24,0,101,0,4,1,2,15,69,1,89,0,0,0,0,315,0,0,0,0,0,0,0,0,0,3.723809523809524,0.0
28476,72186,400,33,4,0,0,86,63,0,0,1,0,0,0,140,69,4,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,1.07,0.0
28477,72187,770,0,61,0,7,0,211,0,10,0,4,0,0,0,422,4,50,0,0,0,1,770,0,0,0,0,0,0,0,0,0,1.7564935064935066,0.0
28478,72188,81,1,3,0,0,1,30,0,0,0,1,0,0,5,40,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,1.9938271604938271,0.0
28479,72189,985,4,103,0,0,0,342,7,0,0,14,0,0,11,499,4,0,0,1,0,0,985,0,0,0,0,0,0,0,0,0,2.03502538071066,0.0
28480,72190,148,0,12,1,0,1,59,0,0,0,2,0,0,1,71,0,0,0,1,0,0,148,0,0,0,0,0,0,0,0,0,2.2364864864864864,0.0
28481,72191,1537,0,73,1,110,1,139,2,301,0,2,1,10,0,463,12,422,0,0,0,0,1537,0,0,0,0,0,0,0,0,0,2.923552374756018,0.0
28482,72192,63,0,0,0,0,1,0,0,0,0,0,0,0,47,13,2,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0.015873015873015872,0.0
28483,72193,283,0,11,0,6,0,51,0,10,0,0,0,1,0,123,2,78,0,0,0,1,283,0,0,0,0,0,0,0,0,0,1.4752650176678446,0.0
28484,72194,118,0,3,1,0,0,61,0,0,0,1,0,0,0,48,4,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,2.669491525423729,0.0
28485,72195,822,2,65,0,4,15,296,1,2,0,9,0,1,12,395,2,18,0,0,0,0,822,0,0,0,0,0,0,0,0,0,2.099756690997567,0.0
28486,72196,359,2,10,0,18,4,62,0,27,1,8,0,1,28,85,0,112,0,1,0,0,359,0,0,0,0,0,0,0,0,0,2.020891364902507,0.0
28487,72197,290,7,4,0,0,53,61,0,0,1,0,0,0,83,75,2,4,0,0,0,0,290,0,0,0,0,0,0,0,0,0,1.282758620689655,0.0
28488,72198,1033,0,193,1,3,0,654,0,11,0,33,2,1,0,122,0,13,0,0,0,0,1033,0,0,0,0,0,0,0,0,0,3.8383349467570183,0.0
28489,72199,145,3,2,0,0,15,20,0,0,0,1,0,0,31,73,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0.8551724137931035,0.0
28490,72200,1443,0,248,0,0,0,900,1,0,0,52,3,0,0,237,0,0,0,2,0,0,1443,0,0,0,0,0,0,0,0,0,3.638253638253638,0.0
28491,72201,139,0,5,0,0,0,8,0,0,0,2,0,0,5,118,0,1,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0.4136690647482014,0.0
28492,72202,125,0,3,0,0,0,9,0,0,0,1,0,0,0,112,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0.44,0.0
28493,72204,284,0,22,0,0,0,67,4,0,0,2,0,0,0,187,0,2,0,0,0,0,284,0,0,0,0,0,0,0,0,0,1.3908450704225352,0.0
28494,72205,743,13,84,8,0,100,237,4,0,9,7,1,0,87,171,22,0,0,0,0,0,743,0,0,0,0,0,0,0,0,0,2.0504710632570657,0.0
28495,72208,198,0,1,0,10,0,13,0,22,0,0,0,1,0,104,2,45,0,0,0,0,198,0,0,0,0,0,0,0,0,0,1.72979797979798,0.0
28496,72209,188,0,9,6,0,0,13,12,0,0,0,0,0,8,73,67,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0.4654255319148936,0.0
28497,72210,185,0,10,0,0,2,20,0,0,1,1,0,0,3,147,0,0,0,1,0,0,185,0,0,0,0,0,0,0,0,0,0.7027027027027027,0.0
28498,72211,417,6,2,27,0,2,0,60,0,0,0,1,0,67,11,241,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0.023980815347721823,0.0
28499,72212,336,8,12,8,0,18,55,24,0,1,1,0,0,59,105,42,0,0,3,0,0,336,0,0,0,0,0,0,0,0,0,0.9821428571428571,0.0
28500,72213,1987,0,633,2,0,1,1122,0,0,0,76,0,0,9,143,0,0,0,1,0,0,1987,0,0,0,0,0,0,0,0,0,3.7159033719174634,0.0
28501,72214,10,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0
28502,72215,465,23,0,0,0,169,0,30,0,3,0,1,0,182,0,56,0,1,0,0,0,465,0,0,0,0,0,0,0,0,0,0.3913978494623656,0.0
28503,72216,259,15,2,0,0,51,5,2,0,4,0,0,0,142,36,2,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0.34942084942084944,0.0
28504,72217,1078,90,57,0,0,387,223,1,4,16,5,8,0,114,154,2,15,2,0,0,0,1078,0,0,0,0,0,0,0,0,0,1.6233766233766234,0.0
28505,72218,176,0,1,1,0,1,13,10,0,0,1,1,0,9,71,68,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0.4034090909090909,0.0
28506,72219,372,2,29,0,0,2,62,1,0,0,3,0,0,46,218,8,0,0,1,0,0,372,0,0,0,0,0,0,0,0,0,1.0564516129032258,0.0
28507,72220,494,5,19,1,0,11,104,0,0,0,2,0,0,18,321,5,8,0,0,0,0,494,0,0,0,0,0,0,0,0,0,1.1862348178137652,0.0
28508,72221,209,3,9,0,0,30,25,0,0,0,1,0,0,47,91,1,1,1,0,0,0,209,0,0,0,0,0,0,0,0,0,0.868421052631579,0.0
28509,72222,140,0,1,2,0,0,11,5,0,0,0,0,0,7,78,36,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0.4107142857142857,0.0
28510,72223,1174,123,44,1,0,289,134,0,0,2,8,1,0,361,209,1,0,1,0,0,0,1174,0,0,0,0,0,0,0,0,0,0.9808347529812607,0.0
28511,72224,231,0,12,0,0,0,86,6,15,0,3,0,0,0,104,5,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,2.673160173160173,0.0
28512,72225,303,13,14,1,0,41,49,1,0,0,3,0,0,89,90,1,0,1,0,0,0,303,0,0,0,0,0,0,0,0,0,1.1056105610561056,0.0
28513,72226,523,1,47,0,0,2,252,3,0,0,8,1,0,0,205,0,2,0,2,0,0,523,0,0,0,0,0,0,0,0,0,2.676864244741874,0.0
28514,72227,19,0,0,0,0,3,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0.15789473684210525,0.0
28515,72228,916,112,3,0,0,385,8,1,0,5,0,1,0,326,75,0,0,0,0,0,0,916,0,0,0,0,0,0,0,0,0,0.5360262008733624,0.0
28516,72229,231,1,4,3,0,1,40,17,0,1,1,0,0,6,96,60,0,0,1,0,0,231,0,0,0,0,0,0,0,0,0,0.9285714285714286,0.0
28517,72230,444,0,23,0,29,0,184,0,51,0,20,1,0,0,67,0,68,0,1,0,0,444,0,0,0,0,0,0,0,0,0,3.7894144144144146,0.0
28518,72231,2147,0,292,5,87,0,690,2,282,0,22,5,23,0,474,2,261,0,2,0,0,2147,0,0,0,0,0,0,0,0,0,3.5421518397764324,0.0
28519,72232,257,0,0,0,3,0,24,0,149,0,1,0,6,0,14,2,58,0,0,0,0,257,0,0,0,0,0,0,0,0,0,6.4494163424124515,0.0
28520,72233,42,0,0,0,0,2,5,0,0,0,0,0,0,8,27,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0.6428571428571429,0.0
28521,72234,206,3,10,3,0,5,23,1,0,0,0,0,0,60,100,1,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0.7111650485436893,0.0
28522,72235,193,0,9,0,0,1,45,0,0,0,2,0,0,16,117,0,3,0,0,0,0,193,0,0,0,0,0,0,0,0,0,1.3134715025906736,0.0
28523,72236,93,8,0,0,0,46,0,0,0,0,0,0,0,38,0,1,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0.5376344086021505,0.0
28524,72237,227,0,1,0,0,0,51,0,0,0,2,0,0,0,173,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,1.1563876651982379,0.0
28525,72238,41,0,0,0,0,0,4,0,0,0,0,0,0,0,37,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0.4878048780487805,0.0
28526,72239,284,1,14,0,0,1,82,0,0,0,1,0,0,2,180,2,0,0,1,0,0,284,0,0,0,0,0,0,0,0,0,1.5809859154929577,0.0
28527,72241,1303,117,96,2,0,219,419,4,0,11,8,4,0,194,221,3,0,1,4,0,0,1303,0,0,0,0,0,0,0,0,0,2.02455871066769,0.0
28528,72243,713,0,54,1,6,2,218,1,80,0,4,0,4,1,282,2,58,0,0,0,0,713,0,0,0,0,0,0,0,0,0,2.9270687237026647,0.0
28529,72244,1159,7,89,1,0,113,386,11,8,2,11,4,0,120,379,19,7,0,2,0,0,1159,0,0,0,0,0,0,0,0,0,2.051337359792925,0.0
28530,72245,260,0,18,1,0,2,151,1,0,0,2,0,0,4,77,3,0,0,1,0,0,260,0,0,0,0,0,0,0,0,0,3.103846153846154,0.0
28531,72246,122,0,4,0,1,0,17,0,5,0,0,0,1,0,78,2,14,0,0,0,0,122,0,0,0,0,0,0,0,0,0,1.2704918032786885,0.0
28532,72247,531,0,48,0,14,0,197,0,140,0,5,1,1,5,80,1,39,0,0,0,0,531,0,0,0,0,0,0,0,0,0,4.882297551789077,0.0
28533,72248,419,0,13,0,2,1,94,1,18,0,1,0,0,4,201,3,81,0,0,0,0,419,0,0,0,0,0,0,0,0,0,1.6610978520286397,0.0
28534,72249,356,0,17,0,0,0,174,0,0,0,29,0,0,0,135,1,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,2.7668539325842696,0.0
28535,72250,111,0,1,0,0,0,15,0,0,0,0,0,0,0,94,1,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0.6981981981981982,0.0
28536,72251,211,0,9,0,0,0,27,0,0,0,2,0,0,0,172,0,0,0,1,0,0,211,0,0,0,0,0,0,0,0,0,0.7701421800947867,0.0
28537,72252,507,2,33,1,0,1,213,0,6,0,4,0,0,6,218,2,20,0,1,0,0,507,0,0,0,0,0,0,0,0,0,2.405325443786982,0.0
28538,72253,1027,35,138,1,0,126,400,1,0,1,8,2,0,39,275,1,0,0,0,0,0,1027,0,0,0,0,0,0,0,0,0,2.4430379746835444,0.0
28539,72254,149,6,2,0,0,20,17,0,0,0,1,0,0,61,40,2,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0.7751677852348994,0.0
28540,72255,432,8,1,11,0,39,17,68,0,0,1,2,0,72,80,132,0,0,0,1,0,432,0,0,0,0,0,0,0,0,0,0.30787037037037035,0.0
28541,72256,378,11,3,6,0,49,22,16,0,0,0,0,0,92,106,73,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0.455026455026455,0.0
28542,72257,922,0,115,0,27,0,608,1,33,0,16,1,6,0,89,0,25,0,1,0,0,922,0,0,0,0,0,0,0,0,0,4.189262472885033,0.0
28543,72259,148,1,0,0,10,1,4,0,31,0,0,0,0,8,16,1,75,0,0,0,1,148,0,0,0,0,0,0,0,0,0,2.5777027027027026,0.0
28544,72260,1319,0,282,0,0,0,833,0,0,0,21,3,0,0,180,0,0,0,0,0,0,1319,0,0,0,0,0,0,0,0,0,3.7319939347990903,0.0
28545,72261,169,1,4,0,0,2,15,2,0,0,0,0,0,37,91,17,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0.5177514792899408,0.0
28546,72262,1286,111,56,8,0,113,178,15,0,0,1,1,0,259,531,11,0,0,2,0,0,1286,0,0,0,0,0,0,0,0,0,0.9339035769828927,0.0
28547,72264,3104,8,653,17,0,11,1384,44,0,0,32,2,0,27,737,166,0,0,16,7,0,3104,0,0,0,0,0,0,0,0,0,2.785921391752577,0.0
28548,72265,154,1,1,0,2,0,2,0,13,0,0,0,0,9,27,1,98,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0.9935064935064936,0.0
28549,72266,393,60,4,3,0,109,6,3,0,6,0,2,0,120,34,46,0,0,0,0,0,393,0,0,0,0,0,0,0,0,0,0.4631043256997455,0.0
28550,72267,440,0,31,0,6,1,125,0,54,0,0,0,0,0,199,5,19,0,0,0,0,440,0,0,0,0,0,0,0,0,0,2.894318181818182,0.0
28551,72268,283,0,23,0,0,0,111,0,0,0,8,0,0,0,141,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,2.234982332155477,0.0
28552,72269,1367,19,400,0,0,13,365,12,0,0,5,0,0,47,499,3,0,1,3,0,0,1367,0,0,0,0,0,0,0,0,0,2.0921726408193124,0.0
28553,72270,99,0,3,0,0,0,19,0,0,0,0,0,0,0,77,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,1.0353535353535352,0.0
28554,72271,384,0,19,0,0,0,187,1,0,0,12,0,1,0,158,2,4,0,0,0,0,384,0,0,0,0,0,0,0,0,0,2.6497395833333335,0.0
28555,72272,183,0,12,0,0,0,63,0,0,0,0,0,0,0,108,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,1.8852459016393444,0.0
28556,72273,142,2,9,0,0,1,20,0,0,0,0,0,0,16,94,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0.8767605633802817,0.0
28557,72274,101,0,2,0,0,0,19,0,0,0,0,0,0,6,72,1,0,0,1,0,0,101,0,0,0,0,0,0,0,0,0,0.9900990099009901,0.0
28558,72275,580,0,40,0,0,0,341,0,0,0,23,8,0,0,167,1,0,0,0,0,0,580,0,0,0,0,0,0,0,0,0,3.211206896551724,0.0
28559,72276,1015,13,172,0,5,10,227,2,22,0,4,0,3,43,384,3,126,0,1,0,0,1015,0,0,0,0,0,0,0,0,0,1.8241379310344827,0.0
28560,72277,72,0,4,0,1,0,9,0,5,0,0,0,0,0,40,1,12,0,0,0,0,72,0,0,0,0,0,0,0,0,0,1.5277777777777777,0.0
28561,72278,442,0,9,39,0,0,10,72,0,0,0,3,0,1,124,184,0,0,0,0,0,442,0,0,0,0,0,0,0,0,0,0.16402714932126697,0.0
28562,72279,166,1,5,0,0,1,6,0,0,0,0,0,0,30,120,3,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0.26506024096385544,0.0
28563,72280,946,0,161,0,0,0,570,1,0,0,82,1,0,0,130,0,0,0,1,0,0,946,0,0,0,0,0,0,0,0,0,3.654862579281184,0.0
28564,72281,253,0,11,0,0,0,58,1,0,0,0,0,0,0,176,2,5,0,0,0,0,253,0,0,0,0,0,0,0,0,0,1.2549407114624507,0.0
28565,72282,321,1,1,15,0,1,1,54,0,0,0,3,0,25,11,209,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0.028037383177570093,0.0
28566,72283,204,4,18,0,0,9,26,0,1,0,1,0,0,15,124,3,3,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0.9730392156862745,0.0
28567,72286,205,8,7,0,0,38,23,1,0,1,0,0,0,41,82,3,0,1,0,0,0,205,0,0,0,0,0,0,0,0,0,0.8536585365853658,0.0
28568,72289,806,111,13,0,0,275,91,0,0,11,4,1,0,235,64,0,0,1,0,0,0,806,0,0,0,0,0,0,0,0,0,1.034119106699752,0.0
28569,72290,750,2,59,0,0,9,303,0,2,0,14,0,0,31,319,10,1,0,0,0,0,750,0,0,0,0,0,0,0,0,0,2.3033333333333332,0.0
28570,72291,493,0,25,0,6,0,115,2,19,0,2,0,1,1,232,0,89,0,0,0,1,493,0,0,0,0,0,0,0,0,0,1.7596348884381339,0.0
28571,72292,128,0,0,0,1,0,26,0,17,0,1,0,0,0,35,1,47,0,0,0,0,128,0,0,0,0,0,0,0,0,0,2.40234375,0.0
28572,72293,253,0,51,0,0,0,103,0,0,0,0,0,0,0,98,1,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,2.539525691699605,0.0
28573,72294,377,16,0,17,0,14,13,47,0,0,0,0,0,68,34,168,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,0.23076923076923078,0.0
28574,72295,242,10,49,0,0,73,41,0,0,0,2,0,0,25,42,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,1.6962809917355373,0.0
28575,72296,415,0,15,0,3,0,70,2,31,0,5,0,3,0,200,0,85,0,1,0,0,415,0,0,0,0,0,0,0,0,0,1.783132530120482,0.0
28576,72297,263,12,6,0,0,58,39,0,0,2,3,0,0,61,82,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,1.0741444866920151,0.0
28577,72299,1050,0,151,3,37,0,223,3,149,0,15,0,7,0,303,9,149,0,0,0,1,1050,0,0,0,0,0,0,0,0,0,3.085714285714286,0.0
28578,72300,1109,231,38,0,0,292,264,1,0,5,0,2,0,166,108,2,0,0,0,0,0,1109,0,0,0,0,0,0,0,0,0,1.6456266907123536,0.0
28579,72302,86,0,5,0,0,3,28,0,0,0,0,0,0,9,39,2,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,1.808139534883721,0.0
28580,72303,399,0,32,0,1,0,92,0,2,0,1,0,0,5,249,0,17,0,0,0,0,399,0,0,0,0,0,0,0,0,0,1.4223057644110275,0.0
28581,72305,422,11,34,13,0,70,105,12,0,4,2,2,0,62,85,20,2,0,0,0,0,422,0,0,0,0,0,0,0,0,0,1.6409952606635072,0.0
28582,72306,528,0,61,0,0,0,229,0,0,0,6,0,0,0,231,0,0,0,1,0,0,528,0,0,0,0,0,0,0,0,0,2.4857954545454546,0.0
28583,72307,136,0,3,1,0,0,14,0,0,0,2,0,0,19,93,4,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0.6066176470588235,0.0
28584,72308,853,112,70,0,0,196,291,0,0,3,22,3,0,78,78,0,0,0,0,0,0,853,0,0,0,0,0,0,0,0,0,2.2725674091441967,0.0
28585,72309,192,3,0,4,0,6,0,16,0,0,0,0,0,75,0,88,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0.0390625,0.0
28586,72310,833,95,33,7,1,449,117,1,4,1,47,0,0,36,39,2,1,0,0,0,0,552,48,48,185,0,0,0,0,0,0,1.5930372148859544,1.0120048019207684
28587,72311,220,0,7,0,0,0,44,0,0,0,2,0,0,0,165,2,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,1.1022727272727273,0.0
28588,72312,104,1,2,0,0,7,19,0,0,0,0,0,0,34,39,2,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,1.0336538461538463,0.0
28589,72313,117,0,5,0,0,4,15,1,0,0,0,0,0,14,78,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0.782051282051282,0.0
28590,72314,199,0,13,0,0,0,23,0,0,0,1,0,0,0,161,0,0,0,1,0,0,199,0,0,0,0,0,0,0,0,0,0.7537688442211056,0.0
28591,72315,425,20,3,19,0,30,4,105,0,2,0,8,0,89,49,96,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0.16117647058823528,0.0
28592,72316,343,0,14,0,0,0,127,0,0,0,7,0,0,8,185,2,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,2.0043731778425657,0.0
28593,72317,295,0,11,26,0,2,17,53,0,1,0,4,0,16,79,85,0,0,1,0,0,295,0,0,0,0,0,0,0,0,0,0.3898305084745763,0.0
28594,72319,328,2,12,0,0,25,129,0,0,0,4,0,0,10,146,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,2.167682926829268,0.0
28595,72320,933,0,34,0,73,0,332,0,381,0,5,0,12,0,37,0,59,0,0,0,0,933,0,0,0,0,0,0,0,0,0,6.422829581993569,0.0
28596,72321,289,0,11,0,0,0,73,2,0,0,3,2,0,1,184,11,0,0,2,0,0,289,0,0,0,0,0,0,0,0,0,1.3840830449826989,0.0
28597,72322,179,0,5,0,0,0,15,0,3,0,2,0,0,0,127,0,27,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0.6843575418994413,0.0
28598,72323,190,3,4,2,0,40,46,5,0,1,0,0,0,38,38,13,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,1.4842105263157894,0.0
28599,72324,233,1,8,0,0,0,60,0,0,1,0,3,0,15,142,2,0,0,1,0,0,233,0,0,0,0,0,0,0,0,0,1.3776824034334765,0.0
28600,72325,434,5,22,1,0,12,53,18,0,0,0,0,0,8,285,26,2,0,2,0,0,434,0,0,0,0,0,0,0,0,0,0.7707373271889401,0.0
28601,72326,112,0,1,0,0,5,22,0,0,0,0,0,0,33,48,3,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,1.0491071428571428,0.0
28602,72327,166,0,9,0,1,0,11,0,1,0,0,0,0,0,122,2,20,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0.5572289156626506,0.0
28603,72328,1597,0,333,0,13,0,993,0,22,0,15,1,2,0,183,0,31,0,3,0,1,1597,0,0,0,0,0,0,0,0,0,3.8384470882905446,0.0
28604,72329,1743,65,199,0,3,123,822,0,6,1,53,1,1,5,443,1,20,0,0,0,0,1743,0,0,0,0,0,0,0,0,0,2.8548479632816983,0.0
28605,72330,255,0,1,5,7,7,8,3,34,1,0,0,1,7,27,28,126,0,0,0,0,255,0,0,0,0,0,0,0,0,0,1.6862745098039216,0.0
28606,72331,278,0,1,0,20,0,3,0,112,0,2,3,6,4,13,0,114,0,0,0,0,278,0,0,0,0,0,0,0,0,0,4.577338129496403,0.0
28607,72332,327,9,10,0,0,25,21,0,0,0,0,0,0,124,134,4,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0.4877675840978593,0.0
28608,72333,262,0,30,0,0,0,75,0,0,0,0,0,0,0,157,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,1.717557251908397,0.0
28609,72334,1030,36,11,148,0,20,70,183,0,0,0,4,0,261,33,258,0,3,1,2,0,1030,0,0,0,0,0,0,0,0,0,0.4033980582524272,0.0
28610,72335,488,0,63,0,0,0,238,0,1,0,2,0,0,0,181,2,0,0,1,0,0,488,0,0,0,0,0,0,0,0,0,2.7920081967213113,0.0
28611,72336,576,16,88,45,0,37,177,98,0,5,13,1,0,13,28,55,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,2.0572916666666665,0.0
28612,72337,476,45,1,12,0,128,1,20,0,8,0,0,0,216,12,32,0,1,0,0,0,476,0,0,0,0,0,0,0,0,0,0.3403361344537815,0.0
28613,72338,278,35,0,0,0,166,1,0,0,17,0,0,0,50,9,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0.7086330935251799,0.0
28614,72339,283,1,16,0,0,1,111,0,0,0,1,0,0,16,136,1,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,2.11660777385159,0.0
28615,72340,539,1,20,0,2,1,214,0,28,0,12,0,0,5,203,3,50,0,0,0,0,539,0,0,0,0,0,0,0,0,0,2.674397031539889,0.0
28616,72341,276,1,14,0,0,5,122,0,0,0,1,0,0,9,119,5,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,2.3659420289855073,0.0
28617,72342,90,1,5,0,0,0,31,0,0,1,0,0,0,0,51,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1.8722222222222222,0.0
28618,72343,259,0,22,1,0,0,124,1,0,0,2,0,0,3,92,13,0,0,1,0,0,259,0,0,0,0,0,0,0,0,0,2.6254826254826256,0.0
28619,72344,1211,164,28,1,0,739,94,0,0,10,4,1,0,129,40,0,0,1,0,0,0,1211,0,0,0,0,0,0,0,0,0,1.1362510322047894,0.0
28620,72345,158,0,13,0,1,0,64,0,0,0,1,0,0,0,78,0,1,0,0,0,0,158,0,0,0,0,0,0,0,0,0,2.278481012658228,0.0
28621,72346,1998,102,313,13,0,237,615,1,0,6,102,6,0,300,294,3,0,3,3,0,0,1998,0,0,0,0,0,0,0,0,0,2.203953953953954,0.0
28622,72347,139,0,2,0,3,1,3,1,17,0,0,0,0,13,43,0,56,0,0,0,0,139,0,0,0,0,0,0,0,0,0,1.4820143884892085,0.0
28623,72348,73,0,0,0,0,7,6,0,0,2,0,0,0,37,21,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0.5205479452054794,0.0
28624,72349,255,1,19,7,0,3,23,35,0,0,0,1,0,25,69,72,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0.6509803921568628,0.0
28625,72350,1292,0,206,0,0,0,652,0,0,0,42,5,0,0,386,1,0,0,0,0,0,1292,0,0,0,0,0,0,0,0,0,3.003095975232198,0.0
28626,72351,446,7,4,3,0,87,34,1,0,5,0,0,0,113,170,22,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0.6121076233183856,0.0
28627,72352,63,0,1,0,1,1,5,0,12,0,0,0,0,4,14,0,25,0,0,0,0,63,0,0,0,0,0,0,0,0,0,2.4365079365079363,0.0
